"company_name","business_status","legal_representative","registered_capital","paid_in_capital","establishment_date","approval_date","business_term","province","city","district","phone","additional_phones","email","additional_emails","unified_social_credit_code","taxpayer_identification_number","business_registration_number","organization_code","insured_personnel_count","company_type","industry","former_name","registered_address","latest_annual_report_address","website","business_scope","match_status"
"安徽金峰工程建设有限公司","开业","姚道元","120000000","3970000","26/8/2015 00:00:00","25/8/2023 00:00:00","-","安徽省","六安市","舒城县","15855234206","0564-8626931,15000130000,13856462587,17719371438,0564-8186665","849118784@qq.com","3414957554@qq.com,2298194898@com.qq,9816385342@QQ.com,981638534@QQ.com","91341524355183803F","91341524355183803F","341524000052213","35518380-3","21","有限责任公司(自然人投资或控股)","土木工程建筑业","-","安徽省六安市舒城县干汊河镇第二商贸街6号商铺","安徽省六安市舒城县开发区高峰路舒城大海食品产业园5幢505号厂房","-","许可项目：建设工程施工；地质灾害治理工程施工；道路货物运输（不含危险货物）；建筑劳务分包；住宅室内装饰装修（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：劳务服务（不含劳务派遣）；园林绿化工程施工；体育场地设施工程施工；对外承包工程；土石方工程施工；金属门窗工程施工；机械设备租赁；建筑材料销售；普通机械设备安装服务；室内木门窗安装服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","成功"
"安徽州亿建设工程有限公司","开业","齐凤","28000000","2000000","14/2/2012 00:00:00","14/7/2023 00:00:00","-","安徽省","安庆市","桐城市","18755688707","0556-6218812,18297776322","64029490@qq.com","957127557@qq.com,280832961@qq.com","91340881590174958X","91340881590174958X","340881000054316","59017495-8","7","有限责任公司(自然人投资或控股)","建筑装饰、装修和其他建筑业","-","安徽省安庆市桐城市经济技术开发区望溪东路与龙池路口","安徽省安庆市桐城市经济技术开发区望溪东路与龙池路口","-","许可项目：建筑劳务分包；各类工程建设活动；住宅室内装饰装修；建筑智能化工程施工；消防设施工程施工；建筑物拆除作业（爆破作业除外）（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：对外承包工程；土石方工程施工；金属门窗工程施工；园林绿化工程施工；建筑工程用机械销售；建筑工程机械与设备租赁；建筑材料销售；轻质建筑材料销售；建筑装饰材料销售；保温材料销售；门窗销售；招投标代理服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","成功"
"安徽创江建筑有限责任公司","开业","何启超","68000000","68000000","25/7/2016 00:00:00","13/12/2021 00:00:00","-","安徽省","六安市","叶集区","0564-6452888","15955949333,13637266923,15357448999","2492621752@qq.com","1157418062@qq.com,379919719@qq.com","91341500MA2MXP447B","91341500MA2MXP447B","341592000035080","MA2MXP44-7","32","有限责任公司(自然人投资或控股)","房屋建筑业","-","安徽省六安市叶集区兴业广场D座6楼","安徽省六安市叶集区兴业广场D座6楼","-","许可项目：建设工程施工；房屋建筑和市政基础设施项目工程总承包；文物保护工程施工；地质灾害治理工程施工；住宅室内装饰装修；建筑劳务分包；施工专业作业（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：园林绿化工程施工；土石方工程施工；市政设施管理（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","成功"
"石家庄优创科技股份有限公司","开业","贾思思","45600000","45600000","10/5/2000 00:00:00","9/1/2024 00:00:00","-","河北省","石家庄市","裕华区","0310-3045496","15614332168,19100007731,15295617559,18618192560,0311-67261337","858883146@qq.com","ghj@uchuang.com,uckjxzb@163.com","911301007233632864","911301007233632864","130101000008181","72336328-6","45","股份有限公司(非上市、自然人投资或控股)","软件和信息技术服务业","石家庄优创科技开发有限公司","石家庄高新区祁连大街88号盛和广场E座10层1001室","石家庄新华区都市名苑E座三层","www.uchuang.com","计算机网络工程、交通控制管理系统，电子工程的施工、维护及开发，电子元器件及电器设备的加工、批发、零售、安装调试及维修维护，非标设备的生产、销售、安装调试、维修维护，电子产品技术研发、技术咨询、技术服务，计算机系统集成及维护。（法律、法规及国务院决定禁止或者限制的事项不得经营；需其它部门审批的事项，待批准后，方可经营）","成功"
"安徽含章建设工程有限公司","开业","吕腾龙","10000000","0","24/11/2020 00:00:00","26/10/2021 00:00:00","-","安徽省","合肥市","包河区","15395192683","18256081938,0556-4967802,13855166894","13855166894@163.com","15395192683@163.com,18256081938@163.com,18256081938@qq.com","91340111MA2WFC8T2C","91340111MA2WFC8T2C","340111000692749","MA2WFC8T-2","16","有限责任公司(自然人投资或控股)","土木工程建筑业","-","合肥市包河区黟县路667号金汇商务中心办公F座办1416","合肥市包河区黟县路667号金汇商务中心办公F座办1416","-","许可项目：建设工程施工；地质灾害治理工程施工；建设工程监理；建设工程勘察；建设工程设计；河道采砂；房屋建筑和市政基础设施项目工程总承包；路基路面养护作业；发电业务、输电业务、供（配）电业务（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：土石方工程施工；园林绿化工程施工；金属门窗工程施工；体育场地设施工程施工；工程技术服务（规划管理、勘察、设计、监理除外）；建筑材料销售；建筑工程用机械销售；建筑工程机械与设备租赁；工程管理服务；公路水运工程试验检测服务；环境应急治理服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","成功"
"安徽安粮建设工程有限公司;建航建工集团有限公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"圣晖系统集成集团股份有限公司","开业","梁进利","100000000","100000000","3/9/2003 00:00:00","28/3/2024 00:00:00","-","江苏省","苏州市","虎丘区","18065205038","13927308648,15151476996,0512-85186377,0512-85186368,0512-68416930","acter.china@acter.com.cn","uukssh12@honghuei.com","913205057532181438","913205057532181438","320500400017738","75321814-3","339","股份有限公司（外商投资、上市）","软件和信息技术服务业","-","苏州高新区浒墅关经济开发区石林路189号","苏州高新区浒墅关经济开发区石林路189号","www.acter.com.cn","从事系统集成服务；机电系统、暖通空调系统、无菌化系统、建筑设备管理系统的设计及相关设备安装；空气净化工程、消防工程、房屋建筑工程、室内外装饰工程、市政公用工程、管道工程的施工并提供相关的技术咨询和售后服务；工业用开关电源转换器及部件的研发、制造；本公司生产产品的同类商品以及建筑材料、无尘、无菌净化设备及相关设备、构配件的批发、进出口（不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请）。第三类医疗器械经营；第二类医疗器械销售；金属结构制造；建筑装饰、水暖管道零件及其他建筑用金属制品制造（依法须经批准的项目，经相关部门批准后方可开展经营活动）
许可项目：建设工程设计；建筑智能化系统设计（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）","成功"
"中安华力建设集团有限公司;合肥市市政设计研究总院有限公司;合肥市勘察院有限责任公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"衡水翰林工程材料科技发展股份有限公司","开业","赵静","131180000","81000000","13/4/2009 00:00:00","24/7/2019 00:00:00","2009-04-13 至 2039-04-12","河北省","衡水市","桃城区","17875881234","18331820666,0318-2235088,0318-2325700,0318-72325700,15028781228","-","-","9113110068704544X0","9113110068704544X0","131100000019931","68704544-X","29","其他股份有限公司(非上市)","橡胶和塑料制品业","衡水翰林工程材料科技发展有限公司","衡水经济开发区顺平街807号","衡水经济开发区顺平街807号","www.hshlkj.com","橡胶新产品研发、咨询服务；防水材料、防腐材料、金属构件生产、加工、销售；建筑材料、机电设备销售；防水、防腐、保温工程施工；仓储物流服务；自有不动产租赁服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","成功"
"北京东方雨虹防水技术股份有限公司","开业","李卫国","2518464191","2508496643","30/3/1998 00:00:00","15/5/2024 00:00:00","-","北京市","市辖区","顺义区","010-88683177","010-59031895,010-59031800,010-59031875,010-82525699,13910321842","-","-","91110000102551540H","91110000102551540H","110000006043786","10255154-0","1821","股份有限公司(上市、自然人投资或控股)","科技推广和应用服务业","-","北京市顺义区顺平路沙岭段甲2号","北京市顺义区顺平路沙岭段甲2号","www.yuhong.com.cn","一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；建筑防水卷材产品制造；涂料制造（不含危险化学品）；轻质建筑材料制造；隔热和隔音材料制造；橡胶制品制造；石棉制品制造；建筑砌块制造；密封用填料制造；密封件制造；建筑工程用机械制造；金属结构制造；减振降噪设备制造；建筑防水卷材产品销售；涂料销售（不含危险化学品）；轻质建筑材料销售；防腐材料销售；保温材料销售；隔热和隔音材料销售；橡胶制品销售；石棉制品销售；建筑材料销售；建筑砌块销售；密封用填料销售；密封件销售；水泥制品销售；建筑工程用机械销售；金属结构销售；减振降噪设备销售；机械设备销售；机械设备租赁；机械设备研发；货物进出口；技术进出口；信息技术咨询服务；人力资源服务（不含职业中介活动、劳务派遣服务）；新材料技术研发；新材料技术推广服务；进出口代理；建筑装饰材料销售；塑料制品制造；塑料制品销售；玻璃纤维增强塑料制品制造；玻璃纤维增强塑料制品销售；厨具卫具及日用杂品批发；五金产品批发；五金产品零售；金属材料制造；金属材料销售；建筑装饰、水暖管道零件及其他建筑用金属制品制造；供应用仪器仪表制造；供应用仪器仪表销售；普通阀门和旋塞制造(不含特种设备制造）；阀门和旋塞销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）（不得从事国家和本市产业政策禁止和限制类项目的经营活动。）","成功"
